Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
0.919854,0.897891,3.965087,-2.150850,-9.436928,8.894869,-5.767427,-0.002745,0.000000
0.004271,1.813474,2.744309,-4.287211,-8.216151,11.336424,-3.325872,0.302449,0.000000
-0.300924,0.897891,1.523532,-3.982017,-3.027846,7.063702,-1.494705,1.523227,0.000000
0.004271,-0.017692,1.523532,-1.540462,1.550070,4.316953,-1.189511,2.133615,0.000000
-0.300924,-0.017692,2.744309,0.595899,2.465654,6.148119,-1.799900,2.133615,0.000000
-0.606118,0.287502,3.354698,1.511483,0.634487,6.758508,-1.799900,2.133615,0.000000
-1.216507,0.592696,3.354698,0.901094,-0.891485,3.706564,-1.189511,1.523227,0.000000
-2.132090,-0.017692,3.659893,-0.014489,-0.891485,2.180592,-0.273928,0.302449,0.000000
-2.742479,-0.322887,3.659893,-0.930073,0.329293,4.316953,0.336461,-0.613134,0.000000
-2.132090,-0.322887,3.354698,-0.319684,1.550070,5.232536,1.252044,-0.613134,0.000000
-1.216507,-0.322887,2.744309,0.901094,1.550070,0.349425,1.252044,-0.002745,0.000000
-0.300924,-0.933276,3.354698,1.816677,1.550070,-5.754463,1.252044,0.302449,0.000000
4.276992,-1.543664,4.270281,0.290705,1.855265,-6.975240,1.557239,0.302449,0.000000
16.179574,-2.154053,4.880670,-2.150850,3.686431,-3.312907,3.388405,-0.002745,0.000000
30.523711,-2.764442,3.965087,-3.982017,5.517598,-0.260963,5.524766,0.302449,0.000000
36.017211,-2.764442,2.744309,-3.066434,5.517598,-0.566158,7.355933,0.912838,0.000000
26.861378,-1.543664,2.133921,-0.014489,3.991626,-1.786935,7.050738,0.912838,0.000000
10.686075,0.287502,2.133921,1.511483,2.160459,-1.176547,4.609183,0.912838,0.000000
-3.047673,1.203085,2.744309,-0.014489,1.550070,0.349425,1.557239,0.607643,0.000000
-12.203506,-0.017692,3.659893,-3.066434,1.244876,1.265009,0.031267,-0.002745,0.000000
-19.833366,-2.154053,4.270281,-3.982017,0.329293,-0.260963,0.031267,-0.307940,0.000000
-25.326865,-2.764442,3.965087,-2.456045,-1.196679,-3.007713,-0.273928,-0.002745,0.000000
-27.768421,-1.238470,3.354698,-0.014489,-1.807068,-3.923296,-1.494705,0.607643,0.000000
-27.463226,-0.017692,3.354698,0.901094,-0.586291,-1.481741,-2.410288,-0.002745,0.000000
-26.547643,-0.017692,3.965087,0.901094,0.939682,0.959814,-2.410288,-1.833912,0.000000
-25.326865,-0.628081,4.270281,0.901094,1.550070,0.349425,-1.799900,-2.749495,0.000000
-21.359338,-1.238470,3.354698,1.206288,1.244876,-3.312907,-0.579122,-1.528717,0.000000
-16.476227,-0.933276,2.439115,1.206288,0.634487,-5.449268,0.336461,-0.613134,0.000000
-12.203506,-0.322887,2.744309,0.290705,0.939682,-3.312907,0.946850,-1.833912,0.000000
-7.320395,-0.322887,3.049504,-0.930073,1.550070,0.349425,0.031267,-3.970273,0.000000
0.004271,-0.017692,2.439115,-2.150850,1.244876,2.180592,-1.799900,-3.665078,0.000000
7.939325,-0.017692,1.218337,-1.845656,0.024098,2.180592,-2.410288,-2.139106,0.000000
10.686075,0.592696,0.913143,-0.319684,-0.586291,2.485786,-0.273928,-1.528717,0.000000
7.939325,0.592696,1.828726,0.595899,-0.281096,3.706564,1.557239,-2.139106,0.000000
3.666603,-0.017692,2.439115,1.511483,0.024098,3.401370,0.946850,-2.444301,0.000000
1.225048,-0.933276,2.439115,2.427066,0.024098,1.265009,-0.273928,-1.833912,0.000000
-0.911313,-0.628081,1.523532,3.342649,-0.281096,0.044231,0.031267,-2.444301,0.000000
-3.047673,0.897891,1.523532,2.732260,0.024098,0.959814,0.946850,-3.359884,0.000000
-2.437285,2.423863,1.523532,0.290705,0.939682,3.096175,-0.884316,-3.054689,0.000000
0.004271,2.423863,1.523532,-1.235267,1.550070,5.537730,-5.767427,-1.528717,0.000000
2.140631,1.508280,1.218337,-1.540462,0.634487,8.589674,-7.903788,-0.613134,0.000000
2.140631,1.203085,0.913143,-1.235267,-0.281096,12.862396,-5.767427,-0.918329,0.000000
2.445826,2.118668,0.607948,-1.235267,-0.891485,16.219535,-3.020677,-1.223523,0.000000
4.582187,3.034252,0.302754,-0.930073,0.024098,15.914340,-4.241455,-0.307940,0.000000
6.108159,2.729057,0.607948,0.290705,0.634487,11.946813,-7.293399,-0.002745,0.000000
5.192576,1.813474,0.913143,1.511483,0.634487,7.674091,-8.514177,-0.613134,0.000000
3.056215,1.203085,0.913143,0.901094,0.939682,4.622147,-7.903788,-0.613134,0.000000
3.056215,0.592696,0.607948,-0.319684,1.855265,1.570203,-8.514177,-0.002745,0.000000
3.971798,-0.628081,1.218337,-0.624878,3.076042,-2.092130,-10.040149,0.912838,0.000000
3.361409,-1.848859,2.439115,-0.014489,2.770848,-5.449268,-9.429760,0.912838,0.000000
1.835437,-1.848859,2.744309,-0.014489,2.160459,-6.364851,-8.208982,0.912838,0.000000
1.225048,-0.933276,1.523532,0.290705,2.465654,-4.533685,-10.650537,1.218032,0.000000
2.140631,-0.628081,-0.002440,2.121871,3.381237,0.044231,-17.364814,1.828421,0.000000
3.666603,-0.933276,-0.307635,3.037455,2.465654,4.622147,-21.637536,1.523227,0.000000
