Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
-0.593154,4.887229,-2.453147,-3.263643,2.445826,-1.214677,-0.294670,0.621980,0.000000
3.374373,6.108006,-0.927175,-1.127282,0.919854,-0.604288,0.315718,0.316786,0.000000
6.121123,5.497617,-0.316786,-0.211699,0.004271,2.752851,1.536496,0.011592,0.000000
4.900345,5.192423,-0.316786,0.093495,0.309465,4.584017,1.841690,-0.598797,0.000000
2.153596,4.276840,-0.011592,1.009079,1.225048,2.142462,1.841690,-2.429964,0.000000
0.932818,2.750868,0.598797,1.924662,1.225048,-0.299094,2.146885,-4.261130,0.000000
1.848401,1.835285,0.903992,2.535051,1.225048,0.006101,2.452079,-4.566325,0.000000
3.069179,2.750868,1.819575,2.535051,1.530243,1.532073,1.536496,-4.261130,0.000000
3.374373,3.666451,3.040352,3.755828,3.056215,1.532073,0.620913,-5.176713,0.000000
3.069179,2.140479,3.650741,5.892189,4.276992,0.006101,0.010524,-7.313074,0.000000
2.763985,-0.301076,2.735158,8.028550,3.666603,-0.604288,-0.294670,-8.533852,0.000000
1.848401,-1.521854,1.514380,9.859716,1.835437,0.006101,-1.210254,-6.092297,0.000000
0.932818,-0.911465,0.293603,11.385688,0.309465,0.921684,-0.905059,-1.819575,0.000000
1.543207,-0.301076,-0.011592,11.996077,0.614659,1.226878,0.315718,0.927175,0.000000
2.763985,-0.606271,-0.316786,11.690883,0.919854,1.532073,1.841690,1.537564,0.000000
2.458790,-0.301076,-0.011592,9.859716,0.309465,1.837267,1.231302,0.927175,0.000000
-0.287960,-0.301076,1.209186,7.418161,0.004271,1.532073,-0.294670,0.316786,0.000000
-3.950292,-2.132243,1.819575,5.586995,1.530243,1.837267,-1.820643,0.011592,0.000000
-6.391848,-5.184187,0.293603,4.671411,4.276992,2.752851,-1.210254,-0.903992,0.000000
-6.697042,-6.710159,-0.927175,3.755828,5.497770,3.668434,0.010524,-1.819575,0.000000
-6.697042,-5.184187,-0.621980,1.619467,4.887381,3.058045,0.620913,-1.209186,0.000000
-7.002237,-2.437437,1.514380,-0.822088,3.666603,1.532073,1.231302,0.927175,0.000000
-7.917820,-0.301076,3.345547,-3.263643,3.666603,0.921684,0.620913,2.758341,0.000000
-9.443792,0.004118,3.345547,-4.789615,3.971798,0.616490,-0.294670,2.453147,0.000000
-10.664569,0.004118,3.040352,-5.400004,3.971798,0.311295,-1.515448,0.316786,0.000000
-11.274958,-1.521854,3.040352,-4.789615,2.751020,0.006101,-1.515448,0.011592,0.000000
-9.748986,-3.353020,2.429964,-2.958449,0.004271,-0.604288,-1.515448,2.453147,0.000000
-6.391848,-3.658215,0.903992,-1.432477,-3.658062,-1.825066,-2.431031,5.505091,0.000000
-2.119126,-2.742632,-0.316786,-2.653254,-5.489229,-3.961426,-3.651809,5.505091,0.000000
0.322429,-1.827048,-1.232369,-5.705198,-3.963257,-5.487399,-2.431031,1.842758,0.000000
1.543207,-1.521854,-1.842758,-7.231170,-1.826896,-4.877010,0.010524,-2.429964,0.000000
1.848401,0.004118,-2.758341,-6.315587,-1.216507,-3.351038,1.536496,-3.955936,0.000000
1.543207,2.750868,-3.368730,-5.094810,-2.132090,-2.130260,1.536496,-2.124769,0.000000
0.932818,5.192423,-2.758341,-5.705198,-2.742479,-0.909482,1.536496,0.316786,0.000000
0.627624,5.802812,-1.537564,-6.925976,-1.826896,1.226878,2.452079,1.537564,0.000000
0.932818,5.802812,-0.927175,-6.315587,-0.300924,3.058045,3.672857,1.232369,0.000000
1.543207,5.497617,-0.927175,-4.789615,0.004271,2.752851,3.062468,0.316786,0.000000
2.153596,3.971645,-1.842758,-4.789615,0.004271,1.837267,1.536496,-0.903992,0.000000
2.763985,2.445673,-2.453147,-6.010393,0.614659,3.058045,0.620913,-1.209186,0.000000
3.679568,2.750868,-1.537564,-6.925976,1.835437,4.889211,0.315718,0.011592,0.000000
4.595151,4.276840,-0.011592,-6.315587,2.751020,4.278823,0.315718,0.927175,0.000000
4.289957,4.276840,0.903992,-5.705198,2.751020,0.921684,0.620913,0.011592,0.000000
2.458790,2.750868,0.598797,-4.789615,1.225048,-1.825066,0.926107,-3.040352,0.000000
0.017235,1.835285,-0.011592,-2.958449,0.004271,-2.740649,0.926107,-4.566325,0.000000
-0.898348,3.056062,0.903992,-0.211699,-0.300924,-3.045843,0.620913,-3.955936,0.000000
-0.898348,3.971645,1.819575,2.535051,-0.300924,-3.351038,0.010524,-3.345547,0.000000
-0.287960,3.666451,1.209186,3.755828,-0.606118,-2.740649,0.010524,-3.650741,0.000000
0.322429,1.835285,-0.011592,4.976606,-1.216507,-1.214677,0.010524,-3.650741,0.000000
0.932818,0.614507,-0.011592,6.807772,-1.826896,-0.909482,0.010524,-1.514380,0.000000
2.153596,0.614507,1.514380,9.249328,-1.521701,-2.740649,0.010524,0.621980,0.000000
3.069179,1.224896,2.429964,10.470105,-0.606118,-3.656232,-0.294670,1.842758,0.000000
2.763985,-0.301076,1.819575,9.859716,0.004271,-2.740649,-0.599865,2.147952,0.000000
1.238012,-6.099770,2.124769,8.944133,0.614659,-2.130260,-0.599865,3.063536,0.000000
0.017235,-13.424436,3.345547,8.944133,1.225048,-2.435454,-0.599865,3.673924,0.000000
0.017235,-16.171186,3.650741,10.164911,0.614659,-1.214677,-0.599865,3.673924,0.000000
0.932818,-10.982881,2.124769,11.080494,0.004271,1.226878,-0.905059,3.979119,0.000000
1.543207,-3.658215,0.903992,10.470105,-0.606118,3.058045,-0.905059,5.505091,0.000000
0.627624,-0.301076,1.514380,8.333744,-0.300924,1.226878,-0.599865,7.031063,0.000000
-0.898348,-1.521854,1.514380,6.197383,0.614659,-1.214677,-0.599865,6.725869,0.000000
-1.813932,-2.437437,-0.011592,5.586995,2.140631,-1.519871,-1.210254,5.505091,0.000000
-2.119126,-1.521854,-1.232369,4.061023,2.445826,0.006101,-1.515448,5.505091,0.000000
-2.729515,-1.521854,-0.621980,0.398690,1.530243,0.616490,-1.210254,6.420674,0.000000
-3.950292,-1.827048,0.903992,-3.874032,0.614659,0.006101,-0.599865,4.894702,0.000000
-4.865876,0.004118,0.903992,-5.094810,0.614659,0.311295,-0.599865,1.842758,0.000000
-3.645098,1.835285,-0.011592,-3.874032,1.530243,2.142462,-0.905059,-0.598797,0.000000
-1.813932,0.004118,-0.011592,-3.568838,1.530243,2.752851,-0.294670,-1.514380,0.000000
-0.287960,-6.099770,0.598797,-5.705198,1.225048,1.532073,0.010524,-0.903992,0.000000
0.017235,-8.846520,-0.011592,-6.620782,0.919854,0.311295,-0.294670,0.316786,0.000000
-0.593154,-3.963409,-1.232369,-4.484421,0.614659,0.006101,-1.820643,2.453147,0.000000
-0.593154,3.666451,-0.927175,-2.653254,-0.606118,-0.299094,-1.515448,3.368730,0.000000
-0.287960,8.549561,-0.011592,-3.568838,-3.658062,-1.519871,-0.294670,1.232369,0.000000
0.017235,8.244367,-0.011592,-6.315587,-5.184034,-1.214677,0.010524,-1.819575,0.000000
-0.593154,5.497617,-0.927175,-8.146754,-3.658062,0.921684,-1.515448,-3.345547,0.000000
-1.508737,2.140479,-1.232369,-8.451948,-1.216507,2.752851,-2.431031,-2.429964,0.000000
