Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
2.725397,-5.272954,0.936174,-4.024723,1.224438,0.895603,-1.837725,0.296043,0
1.504619,-1.305427,-1.200187,-3.414334,0.003661,-4.597896,-4.27928,-0.009151,0
1.504619,1.136129,-4.557326,-1.277973,-2.743089,-8.870618,-4.27928,1.516821,0
1.809814,6.934822,-15.23913,-0.972779,-2.1327,-9.481007,-3.363697,3.653182,0
1.809814,15.78546,-29.583267,-3.719528,0.308855,-8.565424,-2.753308,5.179154,0
1.504619,22.194543,-37.213127,-5.550695,1.224438,-7.344646,-2.448114,4.873959,0
2.420202,22.194543,-32.940406,-2.498751,-0.301534,-6.123868,-1.53253,3.653182,0
3.030591,18.53221,-21.953407,1.468777,-1.522312,-4.597896,-0.311753,2.432404,0
1.504619,16.090654,-14.018352,2.079166,-0.301534,-3.682313,-0.006558,0.601238,0
-1.547325,19.142599,-14.018352,0.553193,0.003661,-3.377119,-0.311753,-0.61954,0
-3.073297,23.41532,-18.291074,0.858388,-3.353478,-2.461536,-0.922142,-0.61954,0
-1.852519,23.110126,-20.427435,2.689554,-6.100228,-0.935563,-0.922142,-0.009151,0
-0.326547,16.395849,-16.459908,1.773971,-4.574256,-0.01998,-0.006558,0.601238,0
-0.021353,9.376378,-9.440436,-1.277973,-0.301534,0.590409,1.214219,-0.009151,0
-0.021353,6.629628,-5.167715,-2.193556,1.529633,0.590409,1.824608,-0.314346,0
0.589036,6.934822,-3.641743,0.858388,0.308855,0.590409,2.129802,-0.924734,0
1.504619,6.324433,-0.589798,4.520721,0.003661,0.285214,1.519414,-2.755901,0
0.89423,4.493267,7.955645,4.825915,1.224438,0.285214,0.909025,-5.807845,0
-0.326547,0.52574,18.637449,2.079166,2.140021,0.895603,0.909025,-7.333817,0
-1.547325,-7.409315,24.436143,-1.277973,1.224438,1.811186,1.824608,-6.113039,0
-1.852519,-19.311897,23.215365,-3.719528,1.529633,2.421575,3.045386,-3.36629,0
-1.852519,-27.85734,17.416672,-3.719528,3.665993,3.031964,3.655774,-1.840318,0
-1.242131,-25.415785,12.228367,-0.667584,4.581577,3.642353,4.266163,-1.840318,0
0.89423,-14.123592,9.786811,2.994749,2.445216,3.642353,5.181747,-2.145512,0
4.251369,-4.96776,10.092006,3.605138,-0.911923,3.031964,5.181747,-2.145512,0
4.861758,-5.272954,9.786811,1.773971,-2.743089,1.505992,3.655774,-2.145512,0
2.115008,-13.818397,8.871228,0.553193,-3.353478,-0.01998,0.909025,-2.755901,0
-1.242131,-24.805396,11.617978,2.38436,-3.353478,-1.851147,-0.006558,-3.36629,0
-3.073297,-32.130062,19.553032,4.520721,-2.437895,-3.987508,-0.311753,-2.755901,0
-2.768103,-30.60409,24.436143,4.825915,-0.606728,-3.682313,-1.53253,-1.840318,0
-2.462908,-19.006702,16.806283,2.994749,0.614049,-1.240758,-3.974086,-1.840318,0
-1.852519,1.136129,0.02059,0.247999,1.529633,-0.01998,-4.584475,-3.36629,0
0.89423,26.467264,-9.745631,-1.888362,1.834827,-1.851147,-1.837725,-4.587067,0
5.472146,51.7984,-4.557326,-1.583167,2.140021,-4.903091,0.909025,-3.976679,0
8.218896,67.668509,5.819284,2.079166,0.614049,-5.51348,1.214219,-2.145512,0
7.608507,63.700982,9.481617,6.657082,-2.1327,-3.682313,-0.616947,-0.924734,0
5.166952,41.726985,5.51409,6.046693,-3.353478,-2.461536,-1.227336,-0.009151,0
3.335786,17.616627,0.02059,-0.057195,-1.827506,-3.071924,0.60383,0.906432,0
2.725397,5.40885,-6.083298,-4.940306,0.308855,-3.377119,2.129802,1.822015,0
1.504619,1.441323,-11.576797,-3.719528,0.919244,-2.76673,0.60383,1.211626,0
-0.021353,-4.662565,-10.661214,0.247999,0.003661,-2.156341,-2.142919,-0.61954,0
-0.631742,-13.513203,-1.810576,1.163582,-0.301534,-3.071924,-3.974086,-2.450707,0
-0.631742,-18.396314,4.598506,-1.583167,0.003661,-3.987508,-3.668891,-3.061095,0
-0.326547,-18.396314,0.02059,-4.329917,-0.301534,-3.682313,-3.363697,-3.36629,0
-0.936936,-18.396314,-8.219659,-3.719528,-1.217117,-2.76673,-3.363697,-3.671484,0
-1.852519,-17.48073,-6.693687,-2.193556,-1.522312,-1.851147,-2.448114,-3.36629,0
-2.157714,-10.766453,3.377729,-1.888362,-1.522312,-0.935563,-0.922142,-1.840318,0
-1.852519,-1.305427,6.124478,-2.498751,-1.827506,-0.01998,-0.006558,-0.61954,0
-0.326547,4.188073,-6.388492,-3.109139,-1.827506,1.200797,-0.006558,-1.535123,0
1.199425,7.240017,-24.394962,-3.719528,-0.606728,2.726769,-0.006558,-2.755901,0
1.809814,12.733516,-32.635211,-4.329917,1.529633,2.726769,-0.616947,-1.840318,0
0.283841,15.175071,-27.141712,-2.803945,2.75041,1.505992,-1.227336,0.296043,0
-1.852519,4.798461,-15.23913,0.247999,1.834827,-0.01998,-1.53253,1.516821,0
-2.462908,-11.987231,-5.167715,2.38436,0.614049,-0.630369,-0.922142,0.296043,0
-1.242131,-17.175536,0.02059,0.858388,0.003661,-0.01998,-0.006558,-0.924734,0
-0.021353,-6.188537,2.76734,-1.583167,0.308855,-0.01998,0.60383,-0.924734,0
-0.021353,5.714045,4.598506,-2.498751,0.919244,-0.935563,0.909025,-0.009151,0
-0.021353,6.324433,5.208895,-0.057195,0.919244,-0.935563,1.519414,-0.314346,0
1.504619,1.136129,3.072534,2.994749,0.308855,0.590409,2.740191,-2.145512,0
3.946174,-1.000232,0.325785,5.13111,-0.606728,1.505992,3.35058,-2.755901,0
4.251369,-3.136593,1.241368,5.13111,-0.606728,-0.01998,2.740191,-1.229929,0
2.420202,-7.714509,5.51409,3.605138,0.003661,-1.545952,1.214219,0.296043,0
0.589036,-10.461259,8.260839,2.079166,1.224438,-0.935563,0.60383,-0.009151,0
-0.631742,-7.104121,7.955645,0.858388,1.224438,0.590409,0.298636,-1.840318,0
-2.768103,-4.357371,7.955645,0.247999,0.308855,0.285214,-0.006558,-3.061095,0
-6.125241,-8.324898,11.617978,-0.057195,0.308855,-1.240758,-1.837725,-1.840318,0
-8.871991,-15.039175,14.975116,-0.36239,1.224438,-1.851147,-2.448114,-0.009151,0
-10.092768,-18.396314,14.059533,1.163582,2.140021,-0.01998,-1.53253,-0.314346,0
-10.092768,-18.396314,9.481617,3.605138,0.919244,1.811186,-0.006558,-2.145512,0
-8.871991,-15.954758,4.598506,4.215526,-0.606728,1.200797,0.60383,-2.755901,0
-6.73563,-9.85087,1.851757,2.079166,-1.522312,-1.240758,-0.006558,-1.535123,0
-4.904463,-1.610621,4.293312,-0.057195,-0.606728,-2.76673,-0.006558,-0.314346,0
-4.294075,0.52574,10.702395,0.247999,0.308855,-1.240758,0.298636,-0.314346,0
-3.98888,-3.441788,16.806283,2.079166,0.003661,0.590409,0.909025,-0.924734,0
-1.852519,-6.493732,17.416672,1.773971,-2.1327,1.811186,0.909025,-0.61954,0
1.809814,-1.915816,16.195894,-0.057195,-3.658672,1.505992,1.214219,-0.009151,0
3.946174,3.577684,16.806283,-0.667584,-3.353478,1.811186,2.434997,-0.924734,0
3.335786,3.577684,13.754339,-0.057195,-1.522312,3.337158,4.266163,-3.061095,0
1.199425,2.356906,-1.505382,-0.972779,0.003661,5.168325,4.571358,-3.061095,0
0.589036,7.545211,-25.920934,-3.414334,0.919244,4.86313,3.655774,0.906432,0
1.199425,15.480266,-42.096238,-3.719528,1.529633,3.031964,3.045386,6.094737,0
1.504619,14.564682,-39.654683,-1.277973,1.224438,2.116381,2.740191,7.315515,0
0.89423,1.441323,-25.005351,0.553193,0.003661,3.947547,3.045386,3.958376,0
0.283841,-14.733981,-7.914464,0.553193,-0.301534,6.083908,3.35058,-0.009151,0
-0.021353,-19.922286,6.124478,0.247999,0.003661,5.168325,3.655774,-0.61954,0
-0.021353,-7.409315,12.838755,1.773971,0.919244,2.116381,3.960969,1.516821,0
-1.242131,14.259488,5.51409,3.299943,0.919244,0.285214,3.045386,3.958376,0
-3.073297,28.298431,-11.576797,1.773971,0.308855,1.505992,0.909025,3.042793,0
-4.904463,24.330903,-25.005351,-1.277973,0.003661,2.726769,-0.616947,0.601238,0
-5.209658,10.90235,-24.394962,-3.719528,1.224438,0.895603,-1.837725,-0.009151,0
-4.294075,3.882878,-14.323547,-4.024723,1.834827,-2.76673,-2.142919,1.211626,0
-3.98888,6.629628,-3.641743,-3.414334,1.529633,-5.51348,-2.448114,3.958376,0
-3.98888,9.376378,3.377729,-2.803945,0.614049,-6.429063,-3.058502,4.873959,0
-4.599269,8.460794,7.040062,-2.193556,0.614049,-7.344646,-3.363697,4.26357,0
-4.904463,9.681572,5.819284,-0.972779,1.529633,-7.344646,-3.974086,3.042793,0
-4.904463,15.480266,1.546562,-0.667584,2.445216,-5.818674,-4.27928,2.432404,0
-2.768103,17.311432,1.241368,-1.888362,3.055605,-3.377119,-3.974086,2.12721,0
0.89423,10.597155,6.734867,-4.329917,3.665993,-2.461536,-2.753308,1.822015,0
5.777341,2.967295,11.312783,-5.855889,3.055605,-3.377119,-0.922142,1.516821,0
7.608507,1.136129,10.702395,-5.550695,1.529633,-3.071924,-0.006558,1.211626,0
5.166952,0.830934,8.871228,-3.414334,0.003661,-1.545952,0.60383,0.906432,0
1.504619,-2.831399,9.481617,-1.583167,-0.301534,-0.01998,0.298636,0.906432,0
-0.631742,-6.188537,9.481617,-0.667584,0.308855,-0.630369,-0.616947,0.906432,0
-0.021353,-2.831399,6.734867,-0.057195,0.308855,-0.630369,-0.616947,0.296043,0
1.199425,2.662101,4.903701,0.858388,-0.301534,1.200797,0.909025,-1.229929,0
1.504619,4.493267,7.650451,2.38436,-0.911923,3.947547,2.740191,-2.755901,0
0.283841,2.051712,11.923172,2.079166,0.003661,5.168325,2.740191,-2.755901,0
-1.547325,0.830934,11.312783,0.247999,1.834827,4.252741,0.60383,-1.229929,0
-3.073297,-0.084649,5.819284,-0.36239,1.834827,3.031964,-1.227336,-0.009151,0
-3.073297,-4.052176,0.02059,1.773971,0.003661,2.116381,-1.837725,0.296043,0
-1.852519,-7.714509,-3.336548,5.436304,-1.827506,0.895603,-1.227336,1.211626,0
-0.936936,-7.409315,-5.167715,6.962276,-2.743089,-0.630369,-0.616947,1.211626,0
-0.631742,-4.96776,-5.167715,4.825915,-2.1327,-1.851147,-0.616947,-0.009151,0
-0.326547,-4.96776,-4.252131,1.468777,-1.217117,-1.240758,-0.922142,-2.450707,0
-0.326547,-6.798926,-4.86252,0.247999,-0.301534,-0.01998,-1.227336,-2.450707,0
-0.631742,-5.883343,-7.60927,-0.057195,0.308855,0.590409,-1.227336,-0.009151,0
-0.631742,-2.526204,-10.050825,-0.36239,1.224438,0.590409,-0.616947,2.12721,0
-0.631742,-1.610621,-8.830047,-1.583167,1.834827,-0.01998,-0.006558,1.211626,0
-0.936936,-5.272954,-5.167715,-1.277973,2.140021,-0.325175,0.298636,-0.924734,0
-1.852519,-9.240481,-2.115771,0.247999,2.140021,-0.01998,-0.006558,-1.840318,0
-1.242131,-9.545676,-0.894993,1.468777,1.834827,0.895603,-0.311753,-0.314346,0
1.809814,-8.630093,0.325785,0.247999,0.919244,1.811186,-0.616947,0.601238,0
5.777341,-8.324898,2.76734,-1.277973,0.003661,2.726769,-0.311753,-0.009151,0
6.38773,-8.935287,4.598506,-1.583167,-0.606728,2.726769,0.298636,-1.840318,0
3.335786,-7.714509,3.682923,-0.36239,-0.301534,2.726769,1.519414,-2.755901,0
0.589036,-2.526204,1.241368,0.553193,-0.606728,1.811186,2.740191,-2.755901,0
1.199425,3.882878,0.325785,-0.667584,-1.827506,0.895603,2.129802,-2.450707,0
2.725397,6.934822,0.630979,-3.414334,-3.048284,0.590409,0.60383,-1.535123,0
1.504619,2.356906,0.325785,-4.024723,-2.1327,1.505992,-0.616947,-0.924734,0
-0.631742,-5.883343,-1.810576,-1.888362,-0.606728,2.116381,-0.922142,-0.924734,0
-1.852519,-8.935287,-2.420965,-0.057195,0.003661,1.505992,-0.006558,-1.229929,0
-0.631742,0.220545,0.936174,-1.277973,0.003661,-0.01998,1.214219,-0.61954,0
0.589036,14.259488,7.040062,-3.414334,0.003661,-0.01998,1.824608,-0.009151,0
1.199425,19.142599,11.312783,-2.803945,0.614049,0.895603,2.129802,-0.61954,0
1.199425,9.071183,12.228367,-0.667584,1.529633,1.811186,1.824608,-3.36629,0
0.589036,-4.357371,11.923172,-0.057195,1.834827,1.505992,1.519414,-4.892262,0
-0.021353,-8.324898,10.702395,-1.277973,1.834827,0.895603,1.214219,-2.755901,0
-0.021353,-2.526204,7.345256,-1.277973,0.919244,0.895603,1.214219,0.906432,0
0.589036,0.220545,1.851757,0.247999,-1.522312,1.200797,0.60383,2.12721,0
0.89423,-5.578148,-3.031354,1.773971,-4.87945,0.895603,-0.311753,1.211626,0
-0.021353,-11.682037,-5.472909,1.468777,-5.795033,0.895603,-1.53253,0.296043,0
-0.326547,-10.156065,-4.557326,1.773971,-3.048284,2.421575,-0.311753,1.211626,0
