Ultium EMG-BICEPS BR. RT,Ultium EMG-LAT. TRICEPS RT,Ultium EMG-MED. TRICEPS RT,Ultium EMG-BRACHIORAD. RT,Ultium EMG-FLEX.CARP.R RT,Ultium EMG-POST.DELTOID RT,Ultium EMG-MID DELT. RT,Ultium EMG-ANT.DELTOID RT,Ultium EMG-Ultium EMG.Sync
1.543207,-12.508853,-5.505091,-3.568838,-0.911313,0.311295,0.010524,-2.735158,0.000000
0.322429,-10.677686,-15.576506,-1.127282,-1.826896,1.532073,0.010524,0.621980,0.000000
0.017235,-3.658215,-17.712867,2.535051,-2.742479,1.532073,-0.294670,3.368730,0.000000
-0.593154,2.140479,-11.914173,4.061023,-2.742479,1.226878,-1.210254,2.453147,0.000000
-0.898348,2.140479,-5.810285,4.061023,-2.437285,2.142462,-1.515448,0.316786,0.000000
0.017235,-2.132243,-2.147952,4.366217,-2.437285,3.363239,-0.905059,-0.903992,0.000000
2.153596,-4.878992,3.040352,5.586995,-2.742479,3.363239,0.010524,-1.514380,0.000000
3.374373,-2.437437,10.975407,6.197383,-1.826896,2.142462,0.315718,-1.819575,0.000000
3.679568,1.530090,16.774101,5.281800,-0.606118,0.921684,0.926107,-1.209186,0.000000
3.374373,2.140479,17.384490,3.145439,-0.911313,0.616490,1.536496,0.011592,0.000000
3.069179,-3.047826,16.163712,1.924662,-2.132090,0.921684,1.536496,0.927175,0.000000
1.543207,-12.508853,14.942934,1.924662,-2.437285,1.532073,0.926107,0.011592,0.000000
-0.287960,-20.138713,11.280601,3.145439,-1.216507,2.447656,0.315718,-1.514380,0.000000
-2.119126,-20.443907,4.871519,3.755828,0.309465,2.752851,0.926107,-3.040352,0.000000
-2.119126,-15.560797,-0.011592,2.535051,1.225048,1.837267,1.841690,-2.735158,0.000000
-0.593154,-14.950408,-0.011592,0.093495,2.140631,0.006101,1.231302,-1.819575,0.000000
1.543207,-17.697158,1.209186,-0.516893,2.140631,-0.604288,0.010524,-1.209186,0.000000
3.069179,-6.099770,0.598797,1.009079,0.309465,-0.299094,-0.599865,-2.124769,0.000000
3.679568,26.861226,-1.842758,3.755828,-1.826896,0.006101,-0.599865,-3.955936,0.000000
2.763985,57.075472,-3.673924,6.197383,-2.742479,-0.299094,-0.905059,-4.871519,0.000000
1.848401,50.971584,-4.589508,7.112967,-1.521701,0.006101,-1.820643,-3.955936,0.000000
1.543207,8.549561,-6.115480,6.807772,-0.606118,0.616490,-2.431031,-1.514380,0.000000
